playerName,birthdate,matchShare,squadName,competitionName,Build_Up_Passing_Score,Defensive_Ability_Score,Final_Third_Quality_Score,Overall_RWB_Score,Build_Up_Passing_Score_Percentile_League,Defensive_Ability_Score_Percentile_League,Final_Third_Quality_Score_Percentile_League,Overall_RWB_Score_Percentile_League,Age,Cluster
Kane Smith,1996-02-07,9.7291,FC Stevenage,League One,-0.131416899449127,-0.017306269517676,-0.6026948304574975,-0.3035532479268859,48.48484848484848,57.57575757575758,12.12121212121212,15.151515151515152,29,3
Martín Aguirregabiria,1996-05-10,14.5091,FC Cartagena,LaLiga2,-0.6981375645287157,0.2537264925303301,-0.5622010105721512,-0.3038136952775956,15.151515151515152,69.6969696969697,12.12121212121212,18.181818181818183,29,3
Stan Maas,2001-02-14,9.1648,FC Den Bosch,Keuken Kampioen Divisie,-0.7754881248880919,-0.1915129371416732,-0.1817337653567381,-0.3039073473877361,10.714285714285714,35.714285714285715,46.42857142857143,17.857142857142858,24,3
Jusuf Gazibegovic,2000-03-11,10.7729,SK Sturm Graz,Bundesliga,-0.1816905182213768,-0.6582000078132678,-0.0849375445475474,-0.3049300014253154,41.66666666666667,25.0,41.66666666666667,16.666666666666664,25,1
Julian Schauerte,1988-04-02,24.7847,FC Gütersloh,Regionalliga West,-0.0184146223050421,-0.3706404269930322,-0.3840354070231243,-0.3062230070689756,55.00000000000001,30.0,25.0,15.0,37,1
Felix Peters,2008-04-21,8.3206,1. FC Magdeburg U17,U17 DFB-Nachwuchsliga,-0.1436311204291311,-0.1087614641939779,-0.5327726732079312,-0.3065404394972875,45.714285714285715,37.142857142857146,17.142857142857142,20.0,17,3
Christopher Trimmel,1987-02-24,12.0562,1. FC Union Berlin,1. Bundesliga,-0.1907671336035866,-0.0326046204115205,-0.5733059493095826,-0.3075527210540617,55.00000000000001,50.0,20.0,20.0,38,3
Saeed Al-Mowalad,1991-03-09,19.2207,Al-Wehda FC,Saudi Pro League,-0.9693892711239565,-0.0171116242865377,-0.2416622425040451,-0.3086149318518998,11.11111111111111,50.0,50.0,22.22222222222222,34,3
Marcel Oakley,2002-10-30,17.1857,Solihull Moors,National League,-0.4853467314194824,0.1156379847534442,-0.5606417699857447,-0.3088848481137761,29.72972972972973,45.94594594594595,13.513513513513514,18.91891891891892,22,3
Pedro Velasco,1993-06-29,23.5071,Orense SC,LigaPro Serie A Primera Etapa,0.136685175420718,-0.8158092891674851,-0.1142822830304319,-0.3096232434881705,55.00000000000001,10.0,50.0,20.0,31,1
Benjamin Otto,2008-10-25,10.1553,Wuppertaler SV U17,U17 DFB-Nachwuchsliga,-1.1200129431767925,0.4371714169167805,-0.5308211921413395,-0.3098621291780881,5.714285714285714,80.0,20.0,17.142857142857142,16,3
Luke Heeney,1999-02-06,14.9025,Drogheda United FC,Irish Premier Division,-0.7641933062234816,0.1274815825393079,-0.4553119328119486,-0.3131104771213154,13.333333333333334,60.0,20.0,20.0,26,3
Stephen O'Donnell,1992-05-11,9.8724,Motherwell FC,Scottish Premiership,0.2935242656921752,-0.5085606533088157,-0.4336930216696125,-0.3144532352709761,75.0,18.75,25.0,37.5,33,1
Dan Moss,2000-11-04,10.6583,FC Woking,National League,-0.5741682547856707,0.3478407501770989,-0.7141984490741701,-0.314478690478526,24.324324324324326,67.56756756756756,8.108108108108109,16.216216216216218,24,3
Matthieu Muland,2003-11-05,8.6551,RFC Seraing,Challenger Pro League,-0.0039588288550989,-1.078259327558196,0.1411835097179339,-0.3146499510433181,55.55555555555556,5.555555555555555,55.55555555555556,27.77777777777778,21,1
José Abella,1994-02-10,11.0857,FC Juárez,Liga MX Apertura,0.0263425535158073,-0.0776907993220835,-0.655671054035675,-0.3169752433756215,52.63157894736842,47.368421052631575,10.526315789473683,21.052631578947366,31,3
Chris Cadden,1996-09-19,13.5137,Hibernian FC,Scottish Premiership,-0.5988266576011239,-0.1735816934127541,-0.3059629551602495,-0.318202254036801,25.0,56.25,31.25,31.25,28,3
Marius Wolf,1995-05-27,16.6557,FC Augsburg,1. Bundesliga,-0.268057043658767,-0.4317103019260406,-0.2539960213805503,-0.3190082240271152,35.0,15.0,40.0,15.0,30,3
Dragan Bojat,2003-08-10,17.2558,FK Novi Pazar,Super liga Srbije,0.2425665096122224,-0.3788784772031042,-0.5257438064009157,-0.320678877979054,73.68421052631578,26.31578947368421,26.31578947368421,26.31578947368421,21,1
Jaroslav Navratil,1991-12-30,9.1299,Nyíregyháza Spartacus,Nemzeti Bajnokság,-1.3362640214174573,-0.436469731265206,0.2206795161410203,-0.3207114279628544,7.6923076923076925,30.76923076923077,69.23076923076923,23.076923076923077,33,3
Finley Craske,2003-01-27,9.9941,Torquay United,National League South,0.0667507703689416,-0.6427632457758562,-0.2424980034468517,-0.3207410834988446,66.66666666666666,16.666666666666664,41.66666666666667,25.0,22,1
Mohamed Farsi,1999-12-16,22.173,Columbus Crew,Major League Soccer,0.4410787224766216,-1.5677499314848076,0.3097153322876026,-0.3211248319949371,75.67567567567568,2.702702702702702,89.1891891891892,21.62162162162162,25,1
Eduard Banguero,2001-02-04,11.7011,Boyacá Chicó FC,Liga Dimayor I,-0.4592568154483264,-0.1659669838722521,-0.3853373538974362,-0.3233416166987998,24.390243902439025,31.70731707317073,31.70731707317073,21.951219512195124,24,3
Nicky Devlin,1993-10-17,24.2388,Aberdeen FC,Scottish Premiership,0.2550973711510186,-0.4427165450003317,-0.4879225175652225,-0.3234964494242625,68.75,37.5,18.75,25.0,31,1
Luca Calapai,1993-05-20,21.2631,SPAL,Serie C - Girone B,-0.0875439805650143,-0.3280161850559513,-0.4267303110668904,-0.3243431008626865,53.333333333333336,40.0,23.333333333333332,26.666666666666668,32,3
Lucas Souto,1998-10-11,16.5181,CA Huracán,Liga Profesional de Fútbol,-0.010451633817853,-0.4228746916829354,-0.3895734682715339,-0.3254045295747883,50.0,19.230769230769234,23.076923076923077,26.923076923076923,26,1
Jefferson Rivera,1996-11-03,26.7388,Municipal Pérez Zeledón,Primera División Apertura,0.2514945273332208,-0.543918560193234,-0.4121990680345286,-0.3255621712165256,60.0,18.181818181818183,18.181818181818183,23.636363636363637,28,1
Nathanaël Saintini,2000-05-30,9.5741,FC Martigues,Ligue 2,0.1667589736933905,-0.2005551041969545,-0.641670948680743,-0.3255944186365903,57.692307692307686,42.30769230769231,7.6923076923076925,26.923076923076923,24,1
Luca Gazzetta,1997-10-29,13.1865,FC Stade Nyonnais,Challenge League,-0.8758455995429628,0.1799158097829326,-0.4744521865240297,-0.3257020704203795,15.384615384615383,69.23076923076923,15.384615384615383,15.384615384615383,27,3
Carlos Arboleda,1986-06-08,8.8543,Envigado FC,Liga Dimayor I,-0.715641930321531,0.360652849330809,-0.6908408535360788,-0.3277782728897585,17.073170731707318,70.73170731707317,12.195121951219512,19.51219512195122,38,3
Tom Ben Zaken,1994-10-29,10.5168,FC Ashdod,Ligat ha'Al,-0.6318730828862955,0.5527910588703175,-0.8775751848936353,-0.3278065791747838,20.0,86.66666666666667,6.666666666666667,20.0,30,3
Boyd Lucassen,1998-07-01,8.5834,NAC Breda,Eredivisie,-0.8081576944762097,0.1015554293302556,-0.4499670411791119,-0.3285723071602528,15.789473684210526,57.89473684210527,10.526315789473683,21.052631578947366,26,3
Alvis Jaunzems,1999-06-16,17.9992,Stal Mielec,PKO BP Ekstraklasa,-0.2327988028408993,-0.527392028639183,-0.2179217381610489,-0.329211752764366,31.57894736842105,26.31578947368421,36.84210526315789,15.789473684210526,25,3
Simon Hedlund,1993-03-11,13.5213,IF Elfsborg,Allsvenskan,-1.297275972214172,-0.3143473869255992,0.0889796148328964,-0.3294359531919907,8.333333333333332,29.166666666666668,58.333333333333336,16.666666666666664,32,3
Afonso Peixoto,2003-01-31,10.7564,Vis Pesaro 1898,Serie C - Girone B,0.0726812722546372,-0.652967965740727,-0.2573141014878798,-0.3297938792278729,60.0,23.333333333333332,43.333333333333336,23.333333333333332,22,1
Ruan,1995-05-29,21.7673,CF Montréal,Major League Soccer,-0.4365257596814697,-0.9899679752938558,0.2306423536830676,-0.330004884131763,35.13513513513514,10.81081081081081,86.48648648648648,18.91891891891892,29,3
Mikkel Lassen,2001-06-19,11.5987,Vendsyssel FF,1.Division,-1.3374096663316994,0.3561065878117623,-0.4165748545634704,-0.3303033120857848,9.090909090909092,72.72727272727273,27.27272727272727,36.36363636363637,23,3
Jackson Tchatchoua,2001-09-14,20.7335,Hellas Verona,Serie A,-1.204876731047262,-0.0956822281506327,-0.1244655386243704,-0.3304736184431405,4.0,60.0,52.0,24.0,23,3
David Maftei,2004-07-12,15.6142,SC Otelul Galati,SuperLiga,0.1922337947653587,-1.032739384305611,-0.0183599031345545,-0.3312739819644416,64.0,12.0,48.0,16.0,20,1
Leo Frigell Jansson,2003-06-24,13.0008,Varbergs BoIS,Superettan,-1.1892858108470397,0.6428251944744654,-0.7120166600828164,-0.3332758411406125,4.3478260869565215,82.6086956521739,8.695652173913043,17.391304347826086,21,3
Aleksandar Varjacic,1991-05-23,10.8566,FK Mladost Lucani,Super liga Srbije,-0.335259084232018,-1.1079143523770203,0.2694990135966283,-0.333547284059878,36.84210526315789,5.263157894736842,73.68421052631578,21.052631578947366,34,1
Mete Torun,2008-08-20,8.4773,Karlsruher SC U17,U17 DFB-Nachwuchsliga,-0.2922115184610377,0.027964360659603,-0.6333342004121728,-0.3336551676468243,34.285714285714285,57.14285714285714,11.428571428571429,14.285714285714285,16,3
Marco Huamán,2002-09-25,8.8608,Club Alianza Lima,Liga 1 Apertura,0.1164787412553069,-0.8788855689743433,-0.1110705570498105,-0.3342959515623734,44.827586206896555,10.344827586206897,51.72413793103448,20.689655172413794,22,1
Sergio Carreira,2000-10-13,8.7092,Celta Vigo,LaLiga,-0.5571399066783577,-0.8941328830710085,0.198850357334591,-0.3348918296099585,21.73913043478261,4.3478260869565215,78.26086956521739,21.73913043478261,24,3
Pierre-Yves Ngawa,1992-02-09,11.2636,RFC Lüttich,Challenger Pro League,-0.5258660508057024,0.1670516311868969,-0.6422124071932415,-0.3357007224826852,22.22222222222222,72.22222222222221,11.11111111111111,22.22222222222222,33,3
Gabriel Compagnucci,1991-08-29,12.6736,CA Belgrano,Liga Profesional de Fútbol,0.014014656751454,-1.2680728053303212,0.2320405981902471,-0.3366042813297104,51.92307692307693,1.9230769230769231,67.3076923076923,25.0,33,1
Vedad Radonja,2001-09-06,13.9818,PAS Lamia 1964,Super League 1,-1.0935011617921384,0.5648983103128408,-0.7039988545027953,-0.3377853082751913,10.526315789473683,94.73684210526316,10.526315789473683,21.052631578947366,23,3
David Jiménez,2004-03-14,22.8034,Real Madrid Castilla,Primera Federación - Grupo II,0.467672024825469,-1.4030901805814198,0.1327527089137026,-0.3378084392272369,76.92307692307693,3.8461538461538463,69.23076923076923,30.76923076923077,21,1
Jin-ho Kim,2000-01-21,14.6497,Gwangju FC,K League 1,0.562027280026156,-0.4602886030782397,-0.6430219492611389,-0.3380554322396651,80.0,20.0,10.0,30.0,25,1
Armando Ruiz Díaz,1993-07-14,12.5366,Club Sportivo Trinidense,Primera División Apertura,-1.3344688859391771,0.0927151759733481,-0.2313468023086262,-0.3385495266360454,3.636363636363636,56.36363636363636,32.72727272727273,21.818181818181817,31,3
David Buchta,1999-06-27,15.4581,FC Banik Ostrau,Fortuna Liga,0.1692723368741021,-1.5764690066380318,0.3981443473190981,-0.3387447286548966,62.96296296296296,3.7037037037037033,81.48148148148148,14.814814814814811,25,1
Pavlo Polegenko,1995-01-06,9.9501,Karpaty Lviv,Premier Liga,0.2916975135594542,-0.1348872598556074,-0.7776114355207503,-0.3387961842219094,65.625,43.75,3.125,21.875,30,1
Oliver Klitten,2000-05-01,14.7578,Hobro IK,1.Division,0.3761737564302529,-0.8779489564928312,-0.2377343965578179,-0.3390278619374584,63.63636363636363,18.181818181818183,36.36363636363637,27.27272727272727,25,1
Nicolas Hasler,1991-05-04,8.4879,FC Vaduz,Challenge League,-0.9500622429495788,-0.5806856449925506,0.1190685045852152,-0.3396715972739615,7.6923076923076925,15.384615384615383,69.23076923076923,7.6923076923076925,34,3
Callum Talbot,2001-02-26,11.09,Melbourne City FC,A-League Men,-0.4976232529039777,-0.4050871883267989,-0.2200343013972583,-0.3403206021239414,36.36363636363637,27.27272727272727,36.36363636363637,18.181818181818183,24,3
Pedro Milans,2002-03-24,11.3464,CA Peñarol,Primera División Apertura,0.0758274272163768,-0.1016505402315332,-0.7113110587370841,-0.3405021800694491,50.90909090909091,45.45454545454545,3.636363636363636,20.0,23,3
Loïc Nego,1991-01-15,17.0256,Le Havre AC,Ligue 1,-0.556202118303865,-0.1261284707169293,-0.4121652082181979,-0.3408597321098873,21.052631578947366,42.10526315789473,26.31578947368421,15.789473684210526,34,3
Ezequiel Cannavo,2002-06-12,19.007,Defensa y Justicia,Liga Profesional de Fútbol,-1.2199576862533663,0.1200044922493463,-0.3105560621736797,-0.3417401929415579,9.615384615384617,63.46153846153846,30.76923076923077,23.076923076923077,22,3
Lautaro Vargas,2005-02-01,19.6774,Club Atlético Unión,Liga Profesional de Fútbol,-0.6297320794611406,-0.2377049282351499,-0.2973514259817508,-0.3429512824663184,30.76923076923077,30.76923076923077,34.61538461538461,21.153846153846153,20,3
Keon-woo Bak,2001-08-09,11.9393,Ehime FC,J2 League,-1.1242872024814716,0.2597959372402752,-0.4664646269881248,-0.3438379446068542,11.11111111111111,66.66666666666666,22.22222222222222,25.0,23,3
Elyas Bouzaiene,1997-09-08,10.2233,Västerås SK,Allsvenskan,-0.6772815229130789,-1.0473991057300918,0.3495604915207267,-0.3447437704038208,25.0,8.333333333333332,79.16666666666666,12.5,27,3
Gonzalo Luján,2001-04-27,14.6941,CA San Lorenzo de Almagro,Liga Profesional de Fútbol,-0.2058435458552962,-0.0672019728370924,-0.6239609412942269,-0.3454718232464437,38.46153846153847,42.30769230769231,5.769230769230769,19.230769230769234,24,3
Juan Ignacio Saborido,1998-04-25,20.9715,CA Platense,Liga Profesional de Fútbol,-0.8055590356591064,-0.0521499318484976,-0.370053147775166,-0.3458881997776202,17.307692307692307,44.230769230769226,25.0,17.307692307692307,27,3
Josué Cuero,2001-05-21,18.0891,Delfín SC,LigaPro Serie A Primera Etapa,-1.032448278963558,0.3397182259392809,-0.5758355380296558,-0.3467142688273084,15.0,80.0,20.0,15.0,24,3
Jorge Mier,1999-02-04,10.243,Real Murcia,Primera Federación - Grupo II,-0.6237216167439333,0.3773917040516781,-0.7872108379783974,-0.3469021040209781,15.384615384615383,76.92307692307693,7.6923076923076925,26.923076923076923,26,3
Luka Kambic,1998-12-20,8.0732,NK Domzale,Prva Liga,-0.8218823898487795,0.2425653195246233,-0.594316210202696,-0.346920910727351,15.384615384615383,76.92307692307693,23.076923076923077,30.76923076923077,26,3
Francesco Corsinelli,1997-11-21,9.5412,AS Gubbio 1910,Serie C - Girone B,0.4248636825912594,-0.754565911564024,-0.3729477481854208,-0.3469518192125959,70.0,20.0,33.33333333333333,20.0,27,1
Kanayo Megwa,2004-03-05,9.4996,Partick Thistle FC,Scottish Championship,-0.0785911670134582,-0.1087313070783644,-0.6518548122219058,-0.3471088563799768,66.66666666666666,66.66666666666666,22.22222222222222,22.22222222222222,21,3
Leandro Santos,2005-09-28,8.9535,Benfica Lissabon B,Liga Portugal 2,0.3046927722906724,-1.1014110772190822,-0.0528970006675336,-0.3483589728689344,77.27272727272727,4.545454545454546,59.09090909090909,22.727272727272727,19,1
Federico Vera,1998-03-24,13.4413,Club Atlético Unión,Liga Profesional de Fútbol,-0.6387794627157268,-0.3488139625515749,-0.2213462252444083,-0.3494465807961803,26.923076923076923,25.0,46.15384615384615,15.384615384615383,27,3
Jasin Jusic,2003-01-17,8.574,VFC Plauen,Regionalliga Nordost,-1.2331790629472672,0.7869665675418878,-0.842498536204228,-0.3503218552416953,7.142857142857142,100.0,7.142857142857142,28.57142857142857,22,3
Jahkeele Marshall-Rutty,2004-06-16,8.2318,CF Montréal,Major League Soccer,0.4461414229081987,-1.0134450055406798,-0.1911742646551962,-0.3515058864524364,78.37837837837837,8.108108108108109,35.13513513513514,16.216216216216218,20,1
Eyob Zambataro,1998-08-18,15.054,SEF Torres 1903,Serie C - Girone B,0.457452834603765,-0.5416537746932537,-0.566460027948942,-0.3529952667989097,73.33333333333333,30.0,13.333333333333334,16.666666666666664,26,1
Aarón Mejía,2001-06-06,13.2651,Club Tijuana,Liga MX Apertura,-0.1945237609686761,0.244992703454226,-0.8903759559781279,-0.3538264861749137,36.84210526315789,63.1578947368421,5.263157894736842,15.789473684210526,23,3
Damián Suárez,1988-04-27,13.866,Botafogo Rio de Janeiro,Campeonato Brasileiro Série A,-0.4749972049013161,-0.2724490736754893,-0.364356125250008,-0.3543168731291881,25.71428571428571,40.0,25.71428571428571,25.71428571428571,37,3
Luis Henrique,2001-12-14,11.914,Olympique Marseille,Ligue 1,0.2148956410286956,-1.4854310058061015,0.2712834130259087,-0.3548441879647375,68.42105263157895,5.263157894736842,68.42105263157895,10.526315789473683,23,1
Nathan Byrne,1992-06-05,34.0,Charlotte FC,Major League Soccer,-0.0096042308267899,-0.497091762801752,-0.4012886808004979,-0.3564828695061953,48.64864864864865,27.027027027027028,21.62162162162162,13.513513513513514,32,1
Jordy Gaspar,1997-04-23,11.4108,Pau FC,Ligue 2,-0.2776746094279747,-0.4340094243376046,-0.3325940505521414,-0.3571055431522202,34.61538461538461,26.923076923076923,23.076923076923077,23.076923076923077,28,3
Elías López,2000-07-08,28.8553,CA Sarmiento (Junin),Liga Profesional de Fútbol,-0.7856027458736848,-0.3581628974526086,-0.1673823013265077,-0.3577995988800784,19.230769230769234,23.076923076923077,53.84615384615385,13.461538461538462,24,3
Bruno Tubarão,1995-03-05,17.6308,AC Goianiense,Campeonato Brasileiro Série A,-0.321887142482743,-0.3282200580695794,-0.3993231250270047,-0.3589498550830535,34.285714285714285,31.428571428571427,22.857142857142858,22.857142857142858,30,3
Teddy Howe,1998-10-09,17.2638,Hemel Hempstead Town,National League South,-0.328934950377693,-0.8942928064457458,0.0437811377084984,-0.3590879603627253,37.5,8.333333333333332,62.5,20.833333333333336,26,3
James Justin,1998-02-23,22.5454,Leicester City,Premier League,-1.015110358581679,0.1941285758377898,-0.5008770225391664,-0.3604717303157342,12.0,56.00000000000001,20.0,16.0,27,3
Nicolás Sansotre,1993-09-08,11.2698,CD Riestra,Liga Profesional de Fútbol,-1.0401746673688217,-0.0244482234141709,-0.3199167365324173,-0.3605543431083119,13.461538461538462,50.0,28.846153846153843,11.538461538461538,31,3
Ollie Tipton,2003-09-22,9.5111,Solihull Moors,National League,0.178505099167704,-0.7936002810099326,-0.2690683436638399,-0.3631398331686636,64.86486486486487,16.216216216216218,32.432432432432435,13.513513513513514,21,1
Allan Mohideen,1993-11-11,10.8724,Utsiktens BK,Superettan,-0.6612424440148635,-0.7523965937192287,0.0677070691677122,-0.3651191154792322,26.08695652173913,17.391304347826086,60.86956521739131,13.043478260869565,31,3
Rudolfs Melkis,2004-10-12,14.3445,Grobinas SC/LFS,Virsliga,-1.2867913447239236,-0.1217642582070643,-0.1451605443124279,-0.3652980042578498,20.0,50.0,50.0,30.0,20,3
Malcolm Tsuyoshi Moyo,2001-06-03,9.2632,Fujieda MYFC,J2 League,-1.2082774187550218,-0.0032430338314508,-0.2743419602942892,-0.3662444277244423,5.555555555555555,47.22222222222222,44.44444444444444,22.22222222222222,23,3
Jørgen Vedal Sjøl,2000-08-18,15.7828,Lyn 1896 FK,OBOS-ligaen,-0.4569349527146523,-0.2448058751834832,-0.4206917422069617,-0.3663803308502824,20.0,30.0,25.0,20.0,24,3
Simone Cinquegrano,2004-06-25,12.0683,Rimini FC,Serie C - Girone B,-0.8415939993091067,-0.5773970159263937,0.0026403365980905,-0.3692196039669184,13.333333333333334,26.666666666666668,56.666666666666664,13.333333333333334,20,3
Marvin Kaleta,2004-09-14,11.5678,Motherwell FC,Scottish Premiership,-0.8053278925918512,-0.6462789268626958,0.0400224155046286,-0.3692531159432308,18.75,6.25,75.0,18.75,20,3
Simen Rafn,1992-02-16,11.1468,Fredrikstad FK,Eliteserien,-1.3378006615107163,-0.1727486345304629,-0.0924798633905656,-0.3696380929135598,3.8461538461538463,38.46153846153847,57.692307692307686,23.076923076923077,33,3
Lian Obert,2008-06-23,10.9124,SV Waldhof Mannheim U17,U17 DFB-Nachwuchsliga,-0.3643116013860233,0.2798854140860242,-0.882164485962205,-0.3718764440300885,25.71428571428571,71.42857142857143,2.857142857142857,11.428571428571429,16,3
Angelo Brückner,2003-04-29,11.1576,FC Bayern München II,Regionalliga Bayern,-0.940216285773604,0.2410388788916205,-0.6000062379740867,-0.3736824566309926,18.75,68.75,6.25,25.0,22,3
Kayden Pierre,2003-02-16,15.0728,Jong Genk,Challenger Pro League,-0.2097845037107955,-0.6290197551514676,-0.2503663036262438,-0.3747786516769825,38.88888888888889,16.666666666666664,33.33333333333333,16.666666666666664,22,3
Tyrell Warren,1998-10-05,11.9053,Grimsby Town,League Two,-0.285114685333386,0.0358060727819169,-0.7358137393490946,-0.3756069943000988,31.428571428571427,48.57142857142857,2.857142857142857,8.571428571428571,26,3
Yukhym Konoplya,1999-08-26,10.674,Shakhtar Donetsk,Premier Liga,0.7794452016895462,-0.7048861997973004,-0.6366743334517901,-0.3773245796444514,96.875,12.5,9.375,18.75,25,1
Masato Yuzawa,1993-10-10,11.3531,Avispa Fukuoka,J1 League,-0.9080730169579628,-0.5556005710827792,-0.0028382626295683,-0.377352021453871,7.142857142857142,14.285714285714285,57.14285714285714,7.142857142857142,31,3
Fernando Andrada,1995-04-22,17.7794,FC Ourense,Primera Federación - Grupo I,-0.2349090012362595,-0.7055267902844301,-0.1864933254753558,-0.3778381733107125,36.36363636363637,22.727272727272727,36.36363636363637,22.727272727272727,30,3
Ludvig Henriksen,2001-11-23,14.8704,Boldklubben af 1893,1.Division,-0.3322825081606065,0.2283506167929972,-0.8702219076659934,-0.3781336442042692,36.36363636363637,63.63636363636363,18.181818181818183,18.181818181818183,23,3
Dino Mikanovic,1994-05-07,19.4627,HNK Gorica,1.HNL,-1.0102367243986932,-0.0587475323714598,-0.3468788466620005,-0.3787044622076498,20.0,60.0,20.0,30.0,31,3
Mitja Ilenič,2004-12-26,18.8753,New York City FC,Major League Soccer,-0.5517956410829828,-0.3008952455422294,-0.3688440903170782,-0.3816523047990621,24.324324324324326,37.83783783783784,27.027027027027028,10.81081081081081,20,3
Carlos Pájaro,1998-03-15,11.2788,Jaguares de Córdoba,Liga Dimayor I,-0.0067996050660157,-0.2027091454411639,-0.6914488663652475,-0.3834601117819719,51.21951219512195,29.268292682926827,9.75609756097561,17.073170731707318,27,3
Armando Quitirna,2000-04-25,8.8718,Crawley Town,League One,-0.5329602070586811,-0.9787207691720112,0.1439954903480423,-0.3843463399653211,21.21212121212121,3.0303030303030303,66.66666666666666,12.12121212121212,25,3
Mohamed Youssouf,1988-03-26,15.2433,AC Ajaccio,Ligue 2,-0.6386125360300282,-0.2116818196740302,-0.4057819350801228,-0.3844130148779714,26.923076923076923,38.46153846153847,19.230769230769234,19.230769230769234,37,3
Nikolas Matic,2008-06-23,8.6319,VfB Stuttgart U17,U17 DFB-Nachwuchsliga,-0.6385817590838853,-1.1318568601176642,0.3069162862597256,-0.385753924041083,11.428571428571429,2.857142857142857,71.42857142857143,8.571428571428571,16,3
Maximiliano Gutiérrez,2004-05-03,10.1245,Huachipato FC,Primera División de Chile,-0.8855254223178963,-0.4137655569222495,-0.1434064097509206,-0.3864559137742809,4.761904761904762,19.047619047619047,47.61904761904761,28.57142857142857,21,3
Cristian Hadziosmanovic,1998-07-09,15.2785,Pineto Calcio,Serie C - Girone B,0.4821920890392835,-0.7575633027331179,-0.484450211036918,-0.3867113331153476,76.66666666666667,16.666666666666664,16.666666666666664,10.0,26,1
Moisés González,2000-11-22,11.8949,CD O'Higgins,Primera División de Chile,-0.3030838112130673,0.2890416600499696,-0.9518810238067036,-0.3877986419381408,47.61904761904761,66.66666666666666,4.761904761904762,23.809523809523807,24,3
Nikell Touglo,2001-11-20,8.9983,SV Meppen,Regionalliga Nord,-0.3427093427665625,0.0493533047350997,-0.7503081410043545,-0.3889068753479871,31.57894736842105,57.89473684210527,10.526315789473683,36.84210526315789,23,3
Jong-gyu Yoon,1998-03-20,8.3345,FC Seoul,K League 1,-0.2494829372629229,-0.5470365898749459,-0.3284607639993338,-0.3891667377085158,45.0,15.0,30.0,25.0,27,3
Riccardo Fiamozzi,1993-05-18,9.0163,AC Reggiana 1919,Serie B,0.582805215213355,-0.4885213085183796,-0.7476577510969308,-0.3908674029323807,90.625,15.625,6.25,12.5,32,1
Marlon Fossey,1998-09-09,25.4653,Standard Lüttich,Jupiler Pro League,-0.6957080396253261,-0.4611130196582343,-0.2017691617543867,-0.3913272875949213,9.523809523809524,23.809523809523807,42.857142857142854,14.285714285714285,26,3
Aidan Rocha,2000-12-25,9.2327,Colorado Springs Switchbacks FC,USL Championship,-0.1017314471337103,-0.1890238527946185,-0.6779022289517148,-0.3915606409331302,45.94594594594595,37.83783783783784,10.81081081081081,16.216216216216218,24,3
Devyne Rensch,2003-01-18,11.2243,Ajax Amsterdam,Eredivisie,0.3415840269252806,-0.921301728880326,-0.3058151708053104,-0.3917556265854476,68.42105263157895,5.263157894736842,26.31578947368421,15.789473684210526,22,1
Omer Agvadish,2000-12-30,10.5191,Hapoel Jerusalem,Ligat ha'Al,-1.4289756704194427,0.2488888842310369,-0.4306415304926672,-0.3924727133247259,6.666666666666667,60.0,20.0,13.333333333333334,24,3
Kellan Gordon,1997-12-25,8.5302,Notts County,League Two,-0.7629848098447575,-0.6825500812433815,-0.0049208099972985,-0.3937038549029193,17.142857142857142,17.142857142857142,60.0,5.714285714285714,27,3
Ryan McLaughlin,1994-09-30,10.6918,St. Patrick's Athletic,Irish Premier Division,0.5660798767293574,-0.3352518888292091,-0.8660391972213164,-0.393839824493944,86.66666666666667,26.666666666666668,6.666666666666667,13.333333333333334,30,1
Adrian Edqvist,1999-05-20,17.7083,Gefle IF,Superettan,-0.2758031397612296,-0.8176612536533494,-0.1199011890722528,-0.395297601813432,39.130434782608695,13.043478260869565,39.130434782608695,8.695652173913043,26,3
Rickson van Hees,2002-06-21,13.7127,FC Utrecht II,Keuken Kampioen Divisie,0.1173567015096584,-0.4531162132314817,-0.5830761291710456,-0.3975035924560574,57.14285714285714,25.0,14.285714285714285,14.285714285714285,22,1
Daniel Eid,1998-10-14,9.2007,Fredrikstad FK,Eliteserien,-0.8549453702794391,-0.4793538329433254,-0.1329413451243922,-0.3985865208920282,19.230769230769234,19.230769230769234,53.84615384615385,19.230769230769234,26,3
Ben Mines,2000-05-13,11.6731,Indy Eleven,USL Championship,-1.2685512790260596,-0.15633151169407,-0.2015659138956644,-0.3991309461511854,2.702702702702702,45.94594594594595,32.432432432432435,13.513513513513514,25,3
Víctor Olmedo,1999-02-09,21.8474,Yeclano Deportivo,Primera Federación - Grupo II,-0.6167386638784224,-0.6733087505681835,-0.093458041061577,-0.4010619139522583,23.076923076923077,11.538461538461538,42.30769230769231,23.076923076923077,26,3
Carlos Espinola,1999-12-25,14.3656,Olimpia Asunción,Primera División Apertura,-0.0406016992123284,-0.3944674263518051,-0.5697453437118506,-0.4025693437359302,49.09090909090909,23.636363636363637,9.090909090909092,18.181818181818183,25,3
Lasse Rosenboom,2002-01-19,10.3294,Holstein Kiel,1. Bundesliga,-2.0061881992254276,0.3387807106393481,-0.2708416847863532,-0.4045431492751726,5.0,80.0,35.0,10.0,23,3
Dennis Møller Wolfe,2000-07-27,18.7554,Åsane Fotball,OBOS-ligaen,-0.3496986701673679,-0.6256215627711832,-0.2575020909189613,-0.4047832219169203,30.0,10.0,40.0,15.0,24,3
