playerName,birthdate,matchShare,squadName,competitionName,Build_Up_Passing_Score,Defensive_Ability_Score,Final_Third_Quality_Score,Overall_RWB_Score,Build_Up_Passing_Score_Percentile_League,Defensive_Ability_Score_Percentile_League,Final_Third_Quality_Score_Percentile_League,Overall_RWB_Score_Percentile_League
Jaroslav Navratil,1991-12-30,9.1299,Nyíregyháza Spartacus,Nemzeti Bajnokság,-1.3362640214174573,-0.43646973126520605,0.22067951614102033,-0.32071142796285446,7.6923076923076925,30.76923076923077,69.23076923076923,23.076923076923077
Finley Craske,2003-01-27,9.9941,Torquay United,National League South,0.06675077036894164,-0.6427632457758562,-0.24249800344685174,-0.3207410834988446,66.66666666666666,16.666666666666664,41.66666666666667,25.0
Mohamed Farsi,1999-12-16,22.173,Columbus Crew,Major League Soccer,0.4410787224766216,-1.5677499314848076,0.3097153322876026,-0.32112483199493713,75.67567567567568,2.7027027027027026,89.1891891891892,21.62162162162162
Eduard Banguero,2001-02-04,11.7011,Boyacá Chicó FC,Liga Dimayor I,-0.4592568154483264,-0.16596698387225212,-0.3853373538974362,-0.3233416166987998,24.390243902439025,31.70731707317073,31.70731707317073,21.951219512195124
Nicky Devlin,1993-10-17,24.2388,Aberdeen FC,Scottish Premiership,0.2550973711510186,-0.4427165450003317,-0.4879225175652225,-0.3234964494242625,68.75,37.5,18.75,25.0
Luca Calapai,1993-05-20,21.2631,SPAL,Serie C - Girone B,-0.08754398056501436,-0.3280161850559513,-0.42673031106689047,-0.32434310086268653,53.333333333333336,40.0,23.333333333333332,26.666666666666668
Lucas Souto,1998-10-11,16.5181,CA Huracán,Liga Profesional de Fútbol,-0.010451633817853054,-0.42287469168293546,-0.38957346827153394,-0.3254045295747883,50.0,19.230769230769234,23.076923076923077,26.923076923076923
Jefferson Rivera,1996-11-03,26.7388,Municipal Pérez Zeledón,Primera División Apertura,0.2514945273332208,-0.543918560193234,-0.41219906803452866,-0.32556217121652564,60.0,18.181818181818183,18.181818181818183,23.636363636363637
Nathanaël Saintini,2000-05-30,9.5741,FC Martigues,Ligue 2,0.16675897369339052,-0.20055510419695452,-0.641670948680743,-0.32559441863659033,57.692307692307686,42.30769230769231,7.6923076923076925,26.923076923076923
Luca Gazzetta,1997-10-29,13.1865,FC Stade Nyonnais,Challenge League,-0.8758455995429628,0.17991580978293267,-0.47445218652402976,-0.3257020704203795,15.384615384615385,69.23076923076923,15.384615384615385,15.384615384615385
Carlos Arboleda,1986-06-08,8.8543,Envigado FC,Liga Dimayor I,-0.715641930321531,0.360652849330809,-0.6908408535360788,-0.3277782728897585,17.073170731707318,70.73170731707317,12.195121951219512,19.51219512195122
Tom Ben Zaken,1994-10-29,10.5168,FC Ashdod,Ligat ha'Al,-0.6318730828862955,0.5527910588703175,-0.8775751848936353,-0.32780657917478384,20.0,86.66666666666667,6.666666666666667,20.0
Boyd Lucassen,1998-07-01,8.5834,NAC Breda,Eredivisie,-0.8081576944762097,0.10155542933025567,-0.4499670411791119,-0.3285723071602528,15.789473684210526,57.89473684210527,10.526315789473683,21.052631578947366
Alvis Jaunzems,1999-06-16,17.9992,Stal Mielec,PKO BP Ekstraklasa,-0.23279880284089938,-0.527392028639183,-0.21792173816104893,-0.329211752764366,31.57894736842105,26.31578947368421,36.84210526315789,15.789473684210526
Simon Hedlund,1993-03-11,13.5213,IF Elfsborg,Allsvenskan,-1.297275972214172,-0.31434738692559927,0.08897961483289646,-0.32943595319199076,8.333333333333332,29.166666666666668,58.333333333333336,16.666666666666664
Afonso Peixoto,2003-01-31,10.7564,Vis Pesaro 1898,Serie C - Girone B,0.0726812722546372,-0.652967965740727,-0.2573141014878798,-0.32979387922787295,60.0,23.333333333333332,43.333333333333336,23.333333333333332
Ruan,1995-05-29,21.7673,CF Montréal,Major League Soccer,-0.4365257596814697,-0.9899679752938558,0.23064235368306768,-0.33000488413176304,35.13513513513514,10.81081081081081,86.48648648648648,18.91891891891892
Mikkel Lassen,2001-06-19,11.5987,Vendsyssel FF,1.Division,-1.3374096663316994,0.35610658781176235,-0.41657485456347043,-0.3303033120857848,9.090909090909092,72.72727272727273,27.27272727272727,36.36363636363637
Jackson Tchatchoua,2001-09-14,20.7335,Hellas Verona,Serie A,-1.204876731047262,-0.09568222815063276,-0.12446553862437049,-0.33047361844314055,4.0,60.0,52.0,24.0
David Maftei,2004-07-12,15.6142,SC Otelul Galati,SuperLiga,0.19223379476535873,-1.032739384305611,-0.018359903134554503,-0.33127398196444163,64.0,12.0,48.0,16.0
Leo Frigell Jansson,2003-06-24,13.0008,Varbergs BoIS,Superettan,-1.1892858108470397,0.6428251944744654,-0.7120166600828164,-0.3332758411406125,4.3478260869565215,82.6086956521739,8.695652173913043,17.391304347826086
Aleksandar Varjacic,1991-05-23,10.8566,FK Mladost Lucani,Super liga Srbije,-0.335259084232018,-1.1079143523770205,0.2694990135966283,-0.333547284059878,36.84210526315789,5.263157894736842,73.68421052631578,21.052631578947366
Mete Torun,2008-08-20,8.4773,Karlsruher SC U17,U17 DFB-Nachwuchsliga,-0.2922115184610377,0.027964360659603015,-0.6333342004121728,-0.3336551676468243,34.285714285714285,57.14285714285714,11.428571428571429,14.285714285714285
Marco Huamán,2002-09-25,8.8608,Club Alianza Lima,Liga 1 Apertura,0.1164787412553069,-0.8788855689743433,-0.11107055704981053,-0.33429595156237346,44.827586206896555,10.344827586206897,51.724137931034484,20.689655172413794
Sergio Carreira,2000-10-13,8.7092,Celta Vigo,LaLiga,-0.5571399066783577,-0.8941328830710085,0.19885035733459103,-0.3348918296099585,21.73913043478261,4.3478260869565215,78.26086956521739,21.73913043478261
Pierre-Yves Ngawa,1992-02-09,11.2636,RFC Lüttich,Challenger Pro League,-0.5258660508057024,0.16705163118689698,-0.6422124071932415,-0.33570072248268523,22.22222222222222,72.22222222222221,11.11111111111111,22.22222222222222
Gabriel Compagnucci,1991-08-29,12.6736,CA Belgrano,Liga Profesional de Fútbol,0.014014656751454056,-1.2680728053303212,0.23204059819024714,-0.3366042813297104,51.92307692307693,1.9230769230769231,67.3076923076923,25.0
Vedad Radonja,2001-09-06,13.9818,PAS Lamia 1964,Super League 1,-1.0935011617921384,0.5648983103128408,-0.7039988545027953,-0.3377853082751913,10.526315789473683,94.73684210526315,10.526315789473683,21.052631578947366
David Jiménez,2004-03-14,22.8034,Real Madrid Castilla,Primera Federación - Grupo II,0.467672024825469,-1.4030901805814198,0.1327527089137026,-0.3378084392272369,76.92307692307693,3.8461538461538463,69.23076923076923,30.76923076923077
Jin-ho Kim,2000-01-21,14.6497,Gwangju FC,K League 1,0.562027280026156,-0.4602886030782397,-0.6430219492611389,-0.33805543223966517,80.0,20.0,10.0,30.0
Armando Ruiz Díaz,1993-07-14,12.5366,Club Sportivo Trinidense,Primera División Apertura,-1.3344688859391771,0.09271517597334814,-0.23134680230862628,-0.33854952663604543,3.6363636363636362,56.36363636363636,32.72727272727273,21.818181818181817
David Buchta,1999-06-27,15.4581,FC Banik Ostrau,Fortuna Liga,0.1692723368741021,-1.5764690066380318,0.3981443473190981,-0.3387447286548966,62.96296296296296,3.7037037037037033,81.48148148148148,14.814814814814813
Pavlo Polegenko,1995-01-06,9.9501,Karpaty Lviv,Premier Liga,0.2916975135594542,-0.1348872598556074,-0.7776114355207503,-0.3387961842219094,65.625,43.75,3.125,21.875
Oliver Klitten,2000-05-01,14.7578,Hobro IK,1.Division,0.3761737564302529,-0.8779489564928312,-0.23773439655781792,-0.3390278619374584,63.63636363636363,18.181818181818183,36.36363636363637,27.27272727272727
Nicolas Hasler,1991-05-04,8.4879,FC Vaduz,Challenge League,-0.9500622429495788,-0.5806856449925506,0.1190685045852152,-0.33967159727396157,7.6923076923076925,15.384615384615385,69.23076923076923,7.6923076923076925
Callum Talbot,2001-02-26,11.09,Melbourne City FC,A-League Men,-0.4976232529039777,-0.4050871883267989,-0.22003430139725833,-0.3403206021239414,36.36363636363637,27.27272727272727,36.36363636363637,18.181818181818183
Pedro Milans,2002-03-24,11.3464,CA Peñarol,Primera División Apertura,0.0758274272163768,-0.10165054023153328,-0.7113110587370841,-0.34050218006944916,50.90909090909091,45.45454545454545,3.6363636363636362,20.0
Loïc Nego,1991-01-15,17.0256,Le Havre AC,Ligue 1,-0.556202118303865,-0.12612847071692931,-0.41216520821819796,-0.34085973210988735,21.052631578947366,42.10526315789473,26.31578947368421,15.789473684210526
Ezequiel Cannavo,2002-06-12,19.007,Defensa y Justicia,Liga Profesional de Fútbol,-1.2199576862533663,0.12000449224934633,-0.3105560621736797,-0.3417401929415579,9.615384615384617,63.46153846153846,30.76923076923077,23.076923076923077
Lautaro Vargas,2005-02-01,19.6774,Club Atlético Unión,Liga Profesional de Fútbol,-0.6297320794611406,-0.23770492823514994,-0.2973514259817508,-0.34295128246631845,30.76923076923077,30.76923076923077,34.61538461538461,21.153846153846153
Keon-woo Bak,2001-08-09,11.9393,Ehime FC,J2 League,-1.1242872024814716,0.2597959372402752,-0.46646462698812485,-0.34383794460685424,11.11111111111111,66.66666666666666,22.22222222222222,25.0
Elyas Bouzaiene,1997-09-08,10.2233,Västerås SK,Allsvenskan,-0.6772815229130789,-1.0473991057300918,0.34956049152072677,-0.3447437704038208,25.0,8.333333333333332,79.16666666666666,12.5
Gonzalo Luján,2001-04-27,14.6941,CA San Lorenzo de Almagro,Liga Profesional de Fútbol,-0.20584354585529624,-0.06720197283709246,-0.6239609412942269,-0.3454718232464437,38.46153846153847,42.30769230769231,5.769230769230769,19.230769230769234
Juan Ignacio Saborido,1998-04-25,20.9715,CA Platense,Liga Profesional de Fútbol,-0.8055590356591064,-0.05214993184849766,-0.37005314777516607,-0.3458881997776202,17.307692307692307,44.230769230769226,25.0,17.307692307692307
Josué Cuero,2001-05-21,18.0891,Delfín SC,LigaPro Serie A Primera Etapa,-1.032448278963558,0.33971822593928097,-0.5758355380296558,-0.34671426882730844,15.0,80.0,20.0,15.0
Jorge Mier,1999-02-04,10.243,Real Murcia,Primera Federación - Grupo II,-0.6237216167439333,0.37739170405167816,-0.7872108379783974,-0.34690210402097815,15.384615384615385,76.92307692307693,7.6923076923076925,26.923076923076923
Luka Kambic,1998-12-20,8.0732,NK Domzale,Prva Liga,-0.8218823898487795,0.24256531952462335,-0.594316210202696,-0.346920910727351,15.384615384615385,76.92307692307693,23.076923076923077,30.76923076923077
Francesco Corsinelli,1997-11-21,9.5412,AS Gubbio 1910,Serie C - Girone B,0.42486368259125945,-0.754565911564024,-0.37294774818542087,-0.3469518192125959,70.0,20.0,33.33333333333333,20.0
Kanayo Megwa,2004-03-05,9.4996,Partick Thistle FC,Scottish Championship,-0.07859116701345821,-0.10873130707836443,-0.6518548122219058,-0.3471088563799768,66.66666666666666,66.66666666666666,22.22222222222222,22.22222222222222
Leandro Santos,2005-09-28,8.9535,Benfica Lissabon B,Liga Portugal 2,0.3046927722906724,-1.1014110772190822,-0.052897000667533695,-0.34835897286893447,77.27272727272727,4.545454545454546,59.09090909090909,22.727272727272727
Federico Vera,1998-03-24,13.4413,Club Atlético Unión,Liga Profesional de Fútbol,-0.6387794627157268,-0.3488139625515749,-0.2213462252444083,-0.3494465807961803,26.923076923076923,25.0,46.15384615384615,15.384615384615385
Jasin Jusic,2003-01-17,8.574,VFC Plauen,Regionalliga Nordost,-1.2331790629472672,0.7869665675418878,-0.842498536204228,-0.35032185524169535,7.142857142857142,100.0,7.142857142857142,28.57142857142857
Jahkeele Marshall-Rutty,2004-06-16,8.2318,CF Montréal,Major League Soccer,0.44614142290819875,-1.0134450055406798,-0.1911742646551962,-0.3515058864524364,78.37837837837837,8.108108108108109,35.13513513513514,16.216216216216218
Eyob Zambataro,1998-08-18,15.054,SEF Torres 1903,Serie C - Girone B,0.457452834603765,-0.5416537746932537,-0.566460027948942,-0.3529952667989097,73.33333333333333,30.0,13.333333333333334,16.666666666666664
Aarón Mejía,2001-06-06,13.2651,Club Tijuana,Liga MX Apertura,-0.1945237609686761,0.24499270345422602,-0.8903759559781279,-0.3538264861749137,36.84210526315789,63.1578947368421,5.263157894736842,15.789473684210526
Damián Suárez,1988-04-27,13.866,Botafogo Rio de Janeiro,Campeonato Brasileiro Série A,-0.4749972049013161,-0.2724490736754893,-0.36435612525000804,-0.35431687312918814,25.71428571428571,40.0,25.71428571428571,25.71428571428571
Luis Henrique,2001-12-14,11.914,Olympique Marseille,Ligue 1,0.2148956410286956,-1.4854310058061015,0.27128341302590875,-0.3548441879647375,68.42105263157895,5.263157894736842,68.42105263157895,10.526315789473683
Nathan Byrne,1992-06-05,34.0,Charlotte FC,Major League Soccer,-0.009604230826789989,-0.49709176280175205,-0.40128868080049795,-0.3564828695061953,48.64864864864865,27.027027027027028,21.62162162162162,13.513513513513514
Jordy Gaspar,1997-04-23,11.4108,Pau FC,Ligue 2,-0.27767460942797473,-0.4340094243376046,-0.3325940505521414,-0.3571055431522202,34.61538461538461,26.923076923076923,23.076923076923077,23.076923076923077
Elías López,2000-07-08,28.8553,CA Sarmiento (Junin),Liga Profesional de Fútbol,-0.7856027458736848,-0.3581628974526086,-0.16738230132650772,-0.3577995988800784,19.230769230769234,23.076923076923077,53.84615384615385,13.461538461538462
Bruno Tubarão,1995-03-05,17.6308,AC Goianiense,Campeonato Brasileiro Série A,-0.321887142482743,-0.3282200580695794,-0.39932312502700473,-0.3589498550830535,34.285714285714285,31.428571428571427,22.857142857142858,22.857142857142858
Teddy Howe,1998-10-09,17.2638,Hemel Hempstead Town,National League South,-0.328934950377693,-0.8942928064457458,0.04378113770849848,-0.35908796036272533,37.5,8.333333333333332,62.5,20.833333333333336
James Justin,1998-02-23,22.5454,Leicester City,Premier League,-1.015110358581679,0.1941285758377898,-0.5008770225391664,-0.36047173031573426,12.0,56.00000000000001,20.0,16.0
Nicolás Sansotre,1993-09-08,11.2698,CD Riestra,Liga Profesional de Fútbol,-1.0401746673688215,-0.024448223414170942,-0.31991673653241737,-0.3605543431083119,13.461538461538462,50.0,28.846153846153843,11.538461538461538
Ollie Tipton,2003-09-22,9.5111,Solihull Moors,National League,0.17850509916770405,-0.7936002810099326,-0.2690683436638399,-0.3631398331686636,64.86486486486487,16.216216216216218,32.432432432432435,13.513513513513514
Allan Mohideen,1993-11-11,10.8724,Utsiktens BK,Superettan,-0.6612424440148635,-0.7523965937192287,0.06770706916771227,-0.3651191154792322,26.08695652173913,17.391304347826086,60.86956521739131,13.043478260869565
Rudolfs Melkis,2004-10-12,14.3445,Grobinas SC/LFS,Virsliga,-1.2867913447239236,-0.12176425820706434,-0.14516054431242792,-0.36529800425784986,20.0,50.0,50.0,30.0
Malcolm Tsuyoshi Moyo,2001-06-03,9.2632,Fujieda MYFC,J2 League,-1.2082774187550218,-0.003243033831450881,-0.2743419602942892,-0.3662444277244423,5.555555555555555,47.22222222222222,44.44444444444444,22.22222222222222
Jørgen Vedal Sjøl,2000-08-18,15.7828,Lyn 1896 FK,OBOS-ligaen,-0.45693495271465234,-0.24480587518348326,-0.4206917422069617,-0.3663803308502824,20.0,30.0,25.0,20.0
Simone Cinquegrano,2004-06-25,12.0683,Rimini FC,Serie C - Girone B,-0.8415939993091067,-0.5773970159263937,0.0026403365980905147,-0.36921960396691844,13.333333333333334,26.666666666666668,56.666666666666664,13.333333333333334
Marvin Kaleta,2004-09-14,11.5678,Motherwell FC,Scottish Premiership,-0.8053278925918512,-0.6462789268626958,0.04002241550462868,-0.36925311594323085,18.75,6.25,75.0,18.75
Simen Rafn,1992-02-16,11.1468,Fredrikstad FK,Eliteserien,-1.3378006615107165,-0.1727486345304629,-0.09247986339056566,-0.36963809291355987,3.8461538461538463,38.46153846153847,57.692307692307686,23.076923076923077
Lian Obert,2008-06-23,10.9124,SV Waldhof Mannheim U17,U17 DFB-Nachwuchsliga,-0.36431160138602336,0.2798854140860242,-0.882164485962205,-0.3718764440300885,25.71428571428571,71.42857142857143,2.857142857142857,11.428571428571429
Angelo Brückner,2003-04-29,11.1576,FC Bayern München II,Regionalliga Bayern,-0.9402162857736039,0.24103887889162054,-0.6000062379740867,-0.37368245663099264,18.75,68.75,6.25,25.0
Kayden Pierre,2003-02-16,15.0728,Jong Genk,Challenger Pro League,-0.20978450371079557,-0.6290197551514676,-0.2503663036262438,-0.3747786516769825,38.88888888888889,16.666666666666664,33.33333333333333,16.666666666666664
Tyrell Warren,1998-10-05,11.9053,Grimsby Town,League Two,-0.285114685333386,0.0358060727819169,-0.7358137393490946,-0.3756069943000988,31.428571428571427,48.57142857142857,2.857142857142857,8.571428571428571
Yukhym Konoplya,1999-08-26,10.674,Shakhtar Donetsk,Premier Liga,0.7794452016895462,-0.7048861997973004,-0.6366743334517901,-0.37732457964445143,96.875,12.5,9.375,18.75
Masato Yuzawa,1993-10-10,11.3531,Avispa Fukuoka,J1 League,-0.9080730169579629,-0.5556005710827792,-0.0028382626295683708,-0.37735202145387103,7.142857142857142,14.285714285714285,57.14285714285714,7.142857142857142
Fernando Andrada,1995-04-22,17.7794,FC Ourense,Primera Federación - Grupo I,-0.23490900123625952,-0.7055267902844301,-0.18649332547535588,-0.37783817331071257,36.36363636363637,22.727272727272727,36.36363636363637,22.727272727272727
Ludvig Henriksen,2001-11-23,14.8704,Boldklubben af 1893,1.Division,-0.33228250816060656,0.22835061679299726,-0.8702219076659934,-0.37813364420426926,36.36363636363637,63.63636363636363,18.181818181818183,18.181818181818183
Dino Mikanovic,1994-05-07,19.4627,HNK Gorica,1.HNL,-1.0102367243986932,-0.058747532371459875,-0.3468788466620005,-0.3787044622076498,20.0,60.0,20.0,30.0
Mitja Ilenič,2004-12-26,18.8753,New York City FC,Major League Soccer,-0.5517956410829828,-0.3008952455422294,-0.36884409031707827,-0.3816523047990621,24.324324324324326,37.83783783783784,27.027027027027028,10.81081081081081
Carlos Pájaro,1998-03-15,11.2788,Jaguares de Córdoba,Liga Dimayor I,-0.0067996050660157825,-0.20270914544116397,-0.6914488663652475,-0.3834601117819719,51.21951219512195,29.268292682926827,9.75609756097561,17.073170731707318
Armando Quitirna,2000-04-25,8.8718,Crawley Town,League One,-0.5329602070586811,-0.9787207691720112,0.14399549034804238,-0.3843463399653211,21.21212121212121,3.0303030303030303,66.66666666666666,12.121212121212121
Mohamed Youssouf,1988-03-26,15.2433,AC Ajaccio,Ligue 2,-0.6386125360300282,-0.2116818196740302,-0.40578193508012284,-0.38441301487797147,26.923076923076923,38.46153846153847,19.230769230769234,19.230769230769234
Nikolas Matic,2008-06-23,8.6319,VfB Stuttgart U17,U17 DFB-Nachwuchsliga,-0.6385817590838853,-1.1318568601176642,0.30691628625972567,-0.385753924041083,11.428571428571429,2.857142857142857,71.42857142857143,8.571428571428571
Maximiliano Gutiérrez,2004-05-03,10.1245,Huachipato FC,Primera División de Chile,-0.8855254223178963,-0.41376555692224953,-0.14340640975092067,-0.3864559137742809,4.761904761904762,19.047619047619047,47.61904761904761,28.57142857142857
Cristian Hadziosmanovic,1998-07-09,15.2785,Pineto Calcio,Serie C - Girone B,0.48219208903928357,-0.7575633027331179,-0.48445021103691804,-0.3867113331153476,76.66666666666667,16.666666666666664,16.666666666666664,10.0
Moisés González,2000-11-22,11.8949,CD O'Higgins,Primera División de Chile,-0.3030838112130673,0.2890416600499696,-0.9518810238067037,-0.3877986419381408,47.61904761904761,66.66666666666666,4.761904761904762,23.809523809523807
Nikell Touglo,2001-11-20,8.9983,SV Meppen,Regionalliga Nord,-0.34270934276656256,0.049353304735099766,-0.7503081410043545,-0.3889068753479871,31.57894736842105,57.89473684210527,10.526315789473683,36.84210526315789
Jong-gyu Yoon,1998-03-20,8.3345,FC Seoul,K League 1,-0.2494829372629229,-0.5470365898749459,-0.3284607639993338,-0.38916673770851584,45.0,15.0,30.0,25.0
Riccardo Fiamozzi,1993-05-18,9.0163,AC Reggiana 1919,Serie B,0.582805215213355,-0.4885213085183796,-0.7476577510969308,-0.39086740293238076,90.625,15.625,6.25,12.5
Marlon Fossey,1998-09-09,25.4653,Standard Lüttich,Jupiler Pro League,-0.6957080396253261,-0.46111301965823437,-0.2017691617543867,-0.3913272875949213,9.523809523809524,23.809523809523807,42.857142857142854,14.285714285714285
Aidan Rocha,2000-12-25,9.2327,Colorado Springs Switchbacks FC,USL Championship,-0.10173144713371039,-0.18902385279461856,-0.6779022289517148,-0.39156064093313026,45.94594594594595,37.83783783783784,10.81081081081081,16.216216216216218
Devyne Rensch,2003-01-18,11.2243,Ajax Amsterdam,Eredivisie,0.3415840269252806,-0.9213017288803259,-0.30581517080531045,-0.3917556265854476,68.42105263157895,5.263157894736842,26.31578947368421,15.789473684210526
Omer Agvadish,2000-12-30,10.5191,Hapoel Jerusalem,Ligat ha'Al,-1.4289756704194427,0.24888888423103692,-0.4306415304926672,-0.3924727133247259,6.666666666666667,60.0,20.0,13.333333333333334
Kellan Gordon,1997-12-25,8.5302,Notts County,League Two,-0.7629848098447575,-0.6825500812433815,-0.004920809997298534,-0.39370385490291937,17.142857142857142,17.142857142857142,60.0,5.714285714285714
Ryan McLaughlin,1994-09-30,10.6918,St. Patrick's Athletic,Irish Premier Division,0.5660798767293574,-0.33525188882920914,-0.8660391972213164,-0.39383982449394406,86.66666666666667,26.666666666666668,6.666666666666667,13.333333333333334
Adrian Edqvist,1999-05-20,17.7083,Gefle IF,Superettan,-0.27580313976122967,-0.8176612536533494,-0.1199011890722528,-0.395297601813432,39.130434782608695,13.043478260869565,39.130434782608695,8.695652173913043
Rickson van Hees,2002-06-21,13.7127,FC Utrecht II,Keuken Kampioen Divisie,0.11735670150965845,-0.45311621323148177,-0.5830761291710456,-0.39750359245605743,57.14285714285714,25.0,14.285714285714285,14.285714285714285
Daniel Eid,1998-10-14,9.2007,Fredrikstad FK,Eliteserien,-0.8549453702794391,-0.47935383294332545,-0.1329413451243922,-0.3985865208920282,19.230769230769234,19.230769230769234,53.84615384615385,19.230769230769234
Ben Mines,2000-05-13,11.6731,Indy Eleven,USL Championship,-1.2685512790260596,-0.15633151169407,-0.20156591389566442,-0.39913094615118544,2.7027027027027026,45.94594594594595,32.432432432432435,13.513513513513514
Víctor Olmedo,1999-02-09,21.8474,Yeclano Deportivo,Primera Federación - Grupo II,-0.6167386638784224,-0.6733087505681835,-0.09345804106157707,-0.4010619139522583,23.076923076923077,11.538461538461538,42.30769230769231,23.076923076923077
Carlos Espinola,1999-12-25,14.3656,Olimpia Asunción,Primera División Apertura,-0.04060169921232843,-0.3944674263518051,-0.5697453437118506,-0.40256934373593023,49.09090909090909,23.636363636363637,9.090909090909092,18.181818181818183
Lasse Rosenboom,2002-01-19,10.3294,Holstein Kiel,1. Bundesliga,-2.0061881992254276,0.33878071063934817,-0.27084168478635323,-0.40454314927517265,5.0,80.0,35.0,10.0
Dennis Møller Wolfe,2000-07-27,18.7554,Åsane Fotball,OBOS-ligaen,-0.3496986701673679,-0.6256215627711832,-0.2575020909189613,-0.4047832219169203,30.0,10.0,40.0,15.0
Yonatan Goitía,1994-08-02,8.2807,CD Riestra,Liga Profesional de Fútbol,-1.5811236055297297,0.1402017644059006,-0.3077789298108088,-0.4056546219787447,1.9230769230769231,67.3076923076923,32.69230769230769,9.615384615384617
Elvis Bwomono,1998-11-29,16.5329,St. Mirren FC,Scottish Premiership,-1.0705295804041899,-0.18864985910948112,-0.28116795620494917,-0.4066589470613835,12.5,50.0,50.0,12.5
Manuel Ricciardi,2000-04-17,16.9079,Cosenza Calcio,Serie B,-0.977656433133335,-0.4340542227680352,-0.13249204486807228,-0.4070716847861118,12.5,18.75,34.375,9.375
Ayumu Kawai,1999-08-12,22.0006,Montedio Yamagata,J2 League,0.7589955888459693,-1.0256390733318033,-0.4506739725074369,-0.40997784552528393,83.33333333333334,2.7777777777777777,30.555555555555557,19.444444444444446
Pipe,1993-04-14,19.2038,Mérida AD,Primera Federación - Grupo II,-0.5870333674874556,-0.5680912837057712,-0.21043914653534684,-0.4109362387354171,26.923076923076923,15.384615384615385,38.46153846153847,19.230769230769234
Fagner,1989-06-11,9.5301,Corinthians São Paulo,Campeonato Brasileiro Série A,0.35037360746703367,-1.4727004634587946,0.07357016679643943,-0.4122638656587736,68.57142857142857,5.714285714285714,57.14285714285714,20.0
Vincent Sundberg,2004-01-28,8.2213,Landskrona BoIS,Superettan,-0.4460384138996504,-1.1893582512267629,0.20237424916621452,-0.4144146585845005,34.78260869565217,4.3478260869565215,73.91304347826086,4.3478260869565215
Jakub Klima,1998-08-28,11.6724,FC Hradec Kralove,Fortuna Liga,-0.3336415456993843,-0.36181833080414927,-0.4912548717455297,-0.4144294172068175,44.44444444444444,25.925925925925924,11.11111111111111,11.11111111111111
Josh Jackman,1993-03-22,9.6187,Slough Town,National League South,-0.6769672229897671,0.27477522854286146,-0.8354691471006812,-0.4151832308032585,25.0,70.83333333333334,4.166666666666666,16.666666666666664
Shawn Johnson,2003-02-28,9.7673,CS Herediano,Primera División Apertura,0.49147505403578445,-1.401882842918781,-0.05169390329610349,-0.415626240697663,76.36363636363637,5.454545454545454,49.09090909090909,16.363636363636363
Jan Halasz,2001-02-28,15.3779,ZFC Meuselwitz,Regionalliga Nordost,-0.04608190617041008,-0.35134564774435073,-0.6316906971722803,-0.41644817167213094,57.14285714285714,28.57142857142857,21.428571428571427,21.428571428571427
Jayden Richardson,2000-09-04,11.5904,FC Boreham Wood,National League South,-0.848816977877475,-0.41017568158270745,-0.23020711927576742,-0.41691808780353795,16.666666666666664,33.33333333333333,45.83333333333333,12.5
Travassos,2004-03-31,11.0002,CF Estrela Amadora SAD,Liga Portugal Bwin,-1.027020339354278,-0.11004346599843781,-0.38580136453281466,-0.4175298950100755,17.391304347826086,47.82608695652174,26.08695652173913,26.08695652173913
Tyrese Shade,2000-06-09,8.5219,FC Eastleigh,National League,-0.4299688855915491,-1.577327705187136,0.48907174430179345,-0.41797618899800026,32.432432432432435,2.7027027027027026,78.37837837837837,10.81081081081081
Francesco Zampano,1993-09-30,11.4143,Venezia FC,Serie A,-0.975334275592604,-0.33901481720677173,-0.2330910078473117,-0.41861299467218116,16.0,40.0,44.0,20.0
Fabián Viáfara,1992-03-16,10.4493,Deportivo Cali,Liga Dimayor I,-0.4752356087094092,-0.16267107493537675,-0.5925489943731794,-0.4186290454371945,21.951219512195124,34.146341463414636,19.51219512195122,14.634146341463413
Giuseppe Coccia,1993-12-18,14.2085,Audace Cerignola,Serie C - Girone C,-0.7111484849728206,-0.5818873887942033,-0.16315409019856286,-0.41930962366188856,31.818181818181817,18.181818181818183,36.36363636363637,22.727272727272727
Veljko Mijailovic,2000-12-29,12.5743,FC Koper,Prva Liga,-0.7153534509007903,-0.2552803855430984,-0.4153323921513852,-0.4193184015883658,23.076923076923077,23.076923076923077,38.46153846153847,23.076923076923077
Santiago Guzmán,2000-03-15,11.2843,Jaguares de Córdoba,Liga Dimayor I,0.27151982175615413,-0.39264607658731465,-0.7494378848554338,-0.42036921063927446,75.60975609756098,21.951219512195124,4.878048780487805,12.195121951219512
Yaw Paintsil,1999-08-19,15.8377,Tromsø IL,Eliteserien,-0.9860779741072224,-0.1547193614316992,-0.37674318188991884,-0.42090180317300274,11.538461538461538,42.30769230769231,15.384615384615385,15.384615384615385
Rocco Friel,2006-10-14,9.0314,Queens Park Rangers U23,U23 Professional Development League,0.23750974664494232,-0.572954518759967,-0.5976331526216037,-0.4219670509167216,62.5,12.5,12.5,25.0
Martin Miller,1997-09-25,8.6333,Bohemian Football Club,Irish Premier Division,0.5548307446906761,-0.4976561756746496,-0.7979695228363977,-0.42229979782437105,80.0,20.0,13.333333333333334,6.666666666666667
Juho Hyvärinen,2000-03-27,9.875,Vaasan Palloseura,Veikkausliiga,-0.339852297548409,-0.07863478340515664,-0.7282159430186139,-0.42318980805986284,35.714285714285715,50.0,21.428571428571427,14.285714285714285
